t,pn,pe,pd,vn,ve,vd
72.83,3642.0,0.0,-1483.7720948616611,50.0,0.0,0.0
72.84,3642.5,0.0,-1483.7648293208777,50.0,0.0,0.0
72.85000000000001,3643.0000000000005,0.0,-1483.7575637800944,50.0,0.0,0.0
72.86,3643.5,0.0,-1483.750298239311,50.0,0.0,0.0
72.87,3644.0,0.0,-1483.7430326985277,50.0,0.0,0.0
72.88,3644.5,0.0,-1483.7357671577442,50.0,0.0,0.0
72.89,3645.0,0.0,-1483.7285016169608,50.0,0.0,0.0
72.9,3645.5000000000005,0.0,-1483.7212360761775,50.0,0.0,0.0
72.91,3646.0,0.0,-1483.7139705353943,50.0,0.0,0.0
72.92,3646.5,0.0,-1483.7067049946108,50.0,0.0,0.0
72.93,3647.0000000000005,0.0,-1483.6994394538274,50.0,0.0,0.0
72.94,3647.5,0.0,-1483.6921739130441,50.0,0.0,0.0
72.95,3648.0,0.0,-1483.684908372261,50.0,0.0,0.0
72.96000000000001,3648.5000000000005,0.0,-1483.6776428314774,50.0,0.0,0.0
72.97,3649.0,0.0,-1483.670377290694,50.0,0.0,0.0
72.98,3649.5,0.0,-1483.6631117499107,50.0,0.0,0.0
72.99,3649.9999999999995,0.0,-1483.6558462091275,50.0,0.0,0.0
73.0,3650.5,0.0,-1483.648580668344,50.0,0.0,0.0
73.01,3651.0000000000005,0.0,-1483.6431908012942,50.0,0.0,0.0
73.02,3651.5,0.0,-1483.637800934244,50.0,0.0,0.0
73.03,3652.0,0.0,-1483.6324110671942,50.0,0.0,0.0
73.04,3652.5000000000005,0.0,-1483.627021200144,50.0,0.0,0.0
73.05,3653.0,0.0,-1483.6216313330942,50.0,0.0,0.0
73.06,3653.5,0.0,-1483.6162414660444,50.0,0.0,0.0
73.07000000000001,3654.0000000000005,0.0,-1483.6108515989945,50.0,0.0,0.0
73.08,3654.5,0.0,-1483.6054617319444,50.0,0.0,0.0
73.09,3655.0,0.0,-1483.6000718648943,50.0,0.0,0.0
73.10000000000001,3655.5000000000005,0.0,-1483.5946819978444,50.0,0.0,0.0
73.11,3656.0,0.0,-1483.5892921307945,50.0,0.0,0.0
73.12,3656.5,0.0,-1483.5839022637447,50.0,0.0,0.0
73.13,3657.0,0.0,-1483.5785123966946,50.0,0.0,0.0
73.14,3657.5,0.0,-1483.5731225296447,50.0,0.0,0.0
73.15,3658.0000000000005,0.0,-1483.5677326625946,50.0,0.0,0.0
73.16,3658.5,0.0,-1483.5623427955447,50.0,0.0,0.0
73.17,3659.0,0.0,-1483.5569529284949,50.0,0.0,0.0
73.18,3659.5000000000005,0.0,-1483.5515630614448,50.0,0.0,0.0
73.19,3660.0,0.0,-1483.546173194395,50.0,0.0,0.0
73.2,3660.5,0.0,-1483.5407833273448,50.0,0.0,0.0
73.21000000000001,3661.0000000000005,0.0,-1483.535393460295,50.0,0.0,0.0
73.22,3661.5,0.0,-1483.530003593245,50.0,0.0,0.0
73.23,3662.0,0.0,-1483.5246137261952,50.0,0.0,0.0
73.24,3662.4999999999995,0.0,-1483.519223859145,50.0,0.0,0.0
73.25,3663.0,0.0,-1483.513833992095,50.0,0.0,0.0
73.26,3663.5000000000005,0.0,-1483.5084441250451,50.0,0.0,0.0
73.27,3664.0,0.0,-1483.5030542579952,50.0,0.0,0.0
73.28,3664.5,0.0,-1483.4976643909454,50.0,0.0,0.0
73.29,3665.0000000000005,0.0,-1483.4922745238953,50.0,0.0,0.0
73.3,3665.5,0.0,-1483.4868846568454,50.0,0.0,0.0
73.31,3666.0,0.0,-1483.4814947897953,50.0,0.0,0.0
73.32000000000001,3666.5000000000005,0.0,-1483.4761049227454,50.0,0.0,0.0
73.33,3667.0,0.0,-1483.4707150556956,50.0,0.0,0.0
73.34,3667.5,0.0,-1483.4653251886455,50.0,0.0,0.0
73.35000000000001,3668.0000000000005,0.0,-1483.4599353215956,50.0,0.0,0.0
73.36,3668.5,0.0,-1483.4545454545455,50.0,0.0,0.0
73.37,3669.0,0.0,-1483.4491555874956,50.0,0.0,0.0
73.38,3669.5,0.0,-1483.4437657204458,50.0,0.0,0.0
73.39,3670.0,0.0,-1483.4383758533959,50.0,0.0,0.0
73.4,3670.5000000000005,0.0,-1483.4329859863458,50.0,0.0,0.0
73.41,3671.0,0.0,-1483.4275961192957,50.0,0.0,0.0
73.42,3671.5,0.0,-1483.4222062522458,50.0,0.0,0.0
73.43,3672.0000000000005,0.0,-1483.416816385196,50.0,0.0,0.0
73.44,3672.5,0.0,-1483.411426518146,50.0,0.0,0.0
73.45,3673.0,0.0,-1483.406036651096,50.0,0.0,0.0
73.46000000000001,3673.5000000000005,0.0,-1483.400646784046,50.0,0.0,0.0
73.47,3674.0,0.0,-1483.395256916996,50.0,0.0,0.0
73.48,3674.5,0.0,-1483.3898670499461,50.0,0.0,0.0
73.49,3674.9999999999995,0.0,-1483.3844771828963,50.0,0.0,0.0
73.5,3675.5,0.0,-1483.3790873158462,50.0,0.0,0.0
73.51,3676.0000000000005,0.0,-1483.3736974487963,50.0,0.0,0.0
73.52,3676.5,0.0,-1483.3683075817462,50.0,0.0,0.0
73.53,3677.0,0.0,-1483.3629177146963,50.0,0.0,0.0
73.54,3677.5000000000005,0.0,-1483.3575278476465,50.0,0.0,0.0
73.55,3678.0,0.0,-1483.3521379805966,50.0,0.0,0.0
73.56,3678.5,0.0,-1483.3467481135465,50.0,0.0,0.0
73.57000000000001,3679.0000000000005,0.0,-1483.3413582464964,50.0,0.0,0.0
73.58,3679.5,0.0,-1483.3359683794465,50.0,0.0,0.0
73.59,3680.0,0.0,-1483.3305785123966,50.0,0.0,0.0
73.60000000000001,3680.5000000000005,0.0,-1483.3251886453468,50.0,0.0,0.0
73.61,3681.0,0.0,-1483.3197987782967,50.0,0.0,0.0
73.62,3681.5,0.0,-1483.3144089112468,50.0,0.0,0.0
73.63,3682.0,0.0,-1483.3090190441967,50.0,0.0,0.0
73.64,3682.5,0.0,-1483.3036291771468,50.0,0.0,0.0
73.65,3683.0000000000005,0.0,-1483.298239310097,50.0,0.0,0.0
73.66,3683.5,0.0,-1483.2928494430469,50.0,0.0,0.0
73.67,3684.0,0.0,-1483.287459575997,50.0,0.0,0.0
73.68,3684.5000000000005,0.0,-1483.282069708947,50.0,0.0,0.0
73.69,3685.0,0.0,-1483.276679841897,50.0,0.0,0.0
73.7,3685.5,0.0,-1483.2712899748472,50.0,0.0,0.0
73.71000000000001,3686.0000000000005,0.0,-1483.2659001077973,50.0,0.0,0.0
73.72,3686.5,0.0,-1483.2605102407472,50.0,0.0,0.0
73.73,3687.0,0.0,-1483.255120373697,50.0,0.0,0.0
73.74,3687.4999999999995,0.0,-1483.2497305066472,50.0,0.0,0.0
73.75,3688.0,0.0,-1483.2443406395973,50.0,0.0,0.0
73.76,3688.5000000000005,0.0,-1483.2389507725475,50.0,0.0,0.0
73.77,3689.0,0.0,-1483.2335609054974,50.0,0.0,0.0
73.78,3689.5,0.0,-1483.2281710384475,50.0,0.0,0.0
73.79,3690.0000000000005,0.0,-1483.2227811713974,50.0,0.0,0.0
73.8,3690.5,0.0,-1483.2173913043475,50.0,0.0,0.0
73.81,3691.0,0.0,-1483.2120014372977,50.0,0.0,0.0
73.82000000000001,3691.5000000000005,0.0,-1483.2066115702476,50.0,0.0,0.0
73.83,3692.0,0.0,-1483.2012217031977,50.0,0.0,0.0
73.84,3692.5,0.0,-1483.1958318361476,50.0,0.0,0.0
73.85000000000001,3693.0000000000005,0.0,-1483.1904419690977,50.0,0.0,0.0
73.86,3693.5,0.0,-1483.1850521020478,50.0,0.0,0.0
73.87,3694.0,0.0,-1483.179662234998,50.0,0.0,0.0
73.88,3694.5,0.0,-1483.1742723679479,50.0,0.0,0.0
73.89,3695.0,0.0,-1483.1688825008978,50.0,0.0,0.0
73.9,3695.5000000000005,0.0,-1483.163492633848,50.0,0.0,0.0
73.91,3696.0,0.0,-1483.158102766798,50.0,0.0,0.0
73.92,3696.5,0.0,-1483.1527128997482,50.0,0.0,0.0
73.93,3697.0000000000005,0.0,-1483.147323032698,50.0,0.0,0.0
73.94,3697.5,0.0,-1483.1419331656482,50.0,0.0,0.0
73.95,3698.0,0.0,-1483.136543298598,50.0,0.0,0.0
73.96000000000001,3698.5000000000005,0.0,-1483.1311534315482,50.0,0.0,0.0
73.97,3699.0,0.0,-1483.1257635644984,50.0,0.0,0.0
73.98,3699.5,0.0,-1483.1203736974483,50.0,0.0,0.0
73.99,3699.9999999999995,0.0,-1483.1149838303984,50.0,0.0,0.0
74.0,3700.5,0.0,-1483.1095939633483,50.0,0.0,0.0
74.01,3701.0000000000005,0.0,-1483.1042040962984,50.0,0.0,0.0
74.02,3701.5,0.0,-1483.0988142292485,50.0,0.0,0.0
74.03,3702.0,0.0,-1483.0934243621987,50.0,0.0,0.0
74.04,3702.5000000000005,0.0,-1483.0880344951486,50.0,0.0,0.0
74.05,3703.0,0.0,-1483.0826446280985,50.0,0.0,0.0
74.06,3703.5,0.0,-1483.0772547610486,50.0,0.0,0.0
74.07000000000001,3704.0000000000005,0.0,-1483.0718648939987,50.0,0.0,0.0
74.08,3704.5,0.0,-1483.0664750269489,50.0,0.0,0.0
74.09,3705.0,0.0,-1483.0610851598988,50.0,0.0,0.0
74.10000000000001,3705.5000000000005,0.0,-1483.055695292849,50.0,0.0,0.0
74.11,3706.0,0.0,-1483.0503054257988,50.0,0.0,0.0
74.12,3706.5,0.0,-1483.044915558749,50.0,0.0,0.0
74.13,3707.0,0.0,-1483.039525691699,50.0,0.0,0.0
74.14,3707.5,0.0,-1483.034135824649,50.0,0.0,0.0
74.15,3708.0000000000005,0.0,-1483.028745957599,50.0,0.0,0.0
74.16,3708.5,0.0,-1483.023356090549,50.0,0.0,0.0
74.17,3709.0,0.0,-1483.0179662234991,50.0,0.0,0.0
74.18,3709.5000000000005,0.0,-1483.0125763564492,50.0,0.0,0.0
74.19,3710.0,0.0,-1483.0071864893994,50.0,0.0,0.0
74.2,3710.5,0.0,-1483.0017966223493,50.0,0.0,0.0
74.21000000000001,3711.0000000000005,0.0,-1482.9964067552992,50.0,0.0,0.0
74.22,3711.5,0.0,-1482.9910168882493,50.0,0.0,0.0
74.23,3712.0,0.0,-1482.9856270211994,50.0,0.0,0.0
74.24,3712.4999999999995,0.0,-1482.9802371541496,50.0,0.0,0.0
74.25,3713.0,0.0,-1482.9748472870995,50.0,0.0,0.0
74.26,3713.5000000000005,0.0,-1482.9694574200496,50.0,0.0,0.0
74.27,3714.0,0.0,-1482.9640675529995,50.0,0.0,0.0
74.28,3714.5,0.0,-1482.9586776859496,50.0,0.0,0.0
74.29,3715.0000000000005,0.0,-1482.9532878188998,50.0,0.0,0.0
74.3,3715.5,0.0,-1482.9478979518497,50.0,0.0,0.0
74.31,3716.0,0.0,-1482.9425080847998,50.0,0.0,0.0
74.32000000000001,3716.5000000000005,0.0,-1482.9371182177497,50.0,0.0,0.0
74.33,3717.0,0.0,-1482.9317283506998,50.0,0.0,0.0
74.34,3717.5,0.0,-1482.92633848365,50.0,0.0,0.0
74.35000000000001,3718.0000000000005,0.0,-1482.9209486166,50.0,0.0,0.0
74.36,3718.5,0.0,-1482.91555874955,50.0,0.0,0.0
74.37,3719.0,0.0,-1482.9101688824999,50.0,0.0,0.0
74.38,3719.5,0.0,-1482.90477901545,50.0,0.0,0.0
74.39,3720.0,0.0,-1482.8993891484001,50.0,0.0,0.0
74.4,3720.5000000000005,0.0,-1482.8939992813503,50.0,0.0,0.0
74.41,3721.0,0.0,-1482.8886094143002,50.0,0.0,0.0
74.42,3721.5,0.0,-1482.8832195472503,50.0,0.0,0.0
74.43,3722.0000000000005,0.0,-1482.8778296802002,50.0,0.0,0.0
74.44,3722.5,0.0,-1482.8724398131503,50.0,0.0,0.0
74.45,3723.0,0.0,-1482.8670499461005,50.0,0.0,0.0
74.46000000000001,3723.5000000000005,0.0,-1482.8616600790504,50.0,0.0,0.0
74.47,3724.0,0.0,-1482.8562702120005,50.0,0.0,0.0
74.48,3724.5,0.0,-1482.8508803449504,50.0,0.0,0.0
74.49,3724.9999999999995,0.0,-1482.8454904779005,50.0,0.0,0.0
74.5,3725.5,0.0,-1482.8401006108506,50.0,0.0,0.0
74.51,3726.0000000000005,0.0,-1482.8347107438008,50.0,0.0,0.0
74.52,3726.5,0.0,-1482.8293208767507,50.0,0.0,0.0
74.53,3727.0,0.0,-1482.8239310097006,50.0,0.0,0.0
74.54,3727.5000000000005,0.0,-1482.8185411426507,50.0,0.0,0.0
74.55,3728.0,0.0,-1482.8131512756008,50.0,0.0,0.0
74.56,3728.5,0.0,-1482.807761408551,50.0,0.0,0.0
74.57000000000001,3729.0000000000005,0.0,-1482.8023715415009,50.0,0.0,0.0
74.58,3729.5,0.0,-1482.796981674451,50.0,0.0,0.0
74.59,3730.0,0.0,-1482.791591807401,50.0,0.0,0.0
74.60000000000001,3730.5000000000005,0.0,-1482.786201940351,50.0,0.0,0.0
74.61,3731.0,0.0,-1482.7808120733011,50.0,0.0,0.0
74.62,3731.5,0.0,-1482.775422206251,50.0,0.0,0.0
74.63,3732.0,0.0,-1482.7700323392012,50.0,0.0,0.0
74.64,3732.5,0.0,-1482.764642472151,50.0,0.0,0.0
74.65,3733.0000000000005,0.0,-1482.7592526051012,50.0,0.0,0.0
74.66,3733.5,0.0,-1482.7538627380513,50.0,0.0,0.0
74.67,3734.0,0.0,-1482.7484728710015,50.0,0.0,0.0
74.68,3734.5000000000005,0.0,-1482.7430830039514,50.0,0.0,0.0
74.69,3735.0,0.0,-1482.7376931369013,50.0,0.0,0.0
74.7,3735.5,0.0,-1482.7323032698514,50.0,0.0,0.0
74.71000000000001,3736.0000000000005,0.0,-1482.7269134028015,50.0,0.0,0.0
74.72,3736.5,0.0,-1482.7215235357517,50.0,0.0,0.0
74.73,3737.0,0.0,-1482.7161336687016,50.0,0.0,0.0
74.74,3737.4999999999995,0.0,-1482.7107438016517,50.0,0.0,0.0
74.75,3738.0,0.0,-1482.7053539346016,50.0,0.0,0.0
74.76,3738.5000000000005,0.0,-1482.6999640675517,50.0,0.0,0.0
74.77,3739.0,0.0,-1482.6945742005018,50.0,0.0,0.0
74.78,3739.5,0.0,-1482.6891843334517,50.0,0.0,0.0
74.79,3740.0000000000005,0.0,-1482.6837944664019,50.0,0.0,0.0
74.8,3740.5,0.0,-1482.6784045993518,50.0,0.0,0.0
74.81,3741.0,0.0,-1482.673014732302,50.0,0.0,0.0
74.82000000000001,3741.5000000000005,0.0,-1482.667624865252,50.0,0.0,0.0
74.83,3742.0,0.0,-1482.6622349982022,50.0,0.0,0.0
74.84,3742.5,0.0,-1482.656845131152,50.0,0.0,0.0
74.85000000000001,3743.0000000000005,0.0,-1482.651455264102,50.0,0.0,0.0
74.86,3743.5,0.0,-1482.646065397052,50.0,0.0,0.0
74.87,3744.0,0.0,-1482.6406755300022,50.0,0.0,0.0
74.88,3744.5,0.0,-1482.6352856629524,50.0,0.0,0.0
74.89,3745.0,0.0,-1482.6298957959023,50.0,0.0,0.0
74.9,3745.5000000000005,0.0,-1482.6245059288524,50.0,0.0,0.0
74.91,3746.0,0.0,-1482.6191160618023,50.0,0.0,0.0
74.92,3746.5,0.0,-1482.6137261947524,50.0,0.0,0.0
74.93,3747.0000000000005,0.0,-1482.6083363277025,50.0,0.0,0.0
74.94,3747.5,0.0,-1482.6029464606524,50.0,0.0,0.0
74.95,3748.0,0.0,-1482.5975565936026,50.0,0.0,0.0
74.96000000000001,3748.5000000000005,0.0,-1482.5921667265525,50.0,0.0,0.0
74.97,3749.0,0.0,-1482.5867768595026,50.0,0.0,0.0
74.98,3749.5,0.0,-1482.5813869924527,50.0,0.0,0.0
74.99,3749.9999999999995,0.0,-1482.5759971254029,50.0,0.0,0.0
75.0,3750.5,0.0,-1482.5706072583528,50.0,0.0,0.0
75.01,3751.0000000000005,0.0,-1482.565217391303,50.0,0.0,0.0
75.02,3751.5,0.0,-1482.559827524253,50.0,0.0,0.0
75.03,3752.0,0.0,-1482.5544376572032,50.0,0.0,0.0
75.04,3752.5000000000005,0.0,-1482.5490477901533,50.0,0.0,0.0
75.05,3753.0,0.0,-1482.5436579231034,50.0,0.0,0.0
75.06,3753.5,0.0,-1482.5382680560535,50.0,0.0,0.0
75.07000000000001,3754.0000000000005,0.0,-1482.5328781890037,50.0,0.0,0.0
75.08,3754.5,0.0,-1482.5274883219538,50.0,0.0,0.0
75.09,3755.0,0.0,-1482.522098454904,50.0,0.0,0.0
75.10000000000001,3755.5000000000005,0.0,-1482.516708587854,50.0,0.0,0.0
75.11,3756.0,0.0,-1482.5113187208042,50.0,0.0,0.0
75.12,3756.5,0.0,-1482.5059288537543,50.0,0.0,0.0
75.13,3757.0,0.0,-1482.5005389867044,50.0,0.0,0.0
75.14,3757.5,0.0,-1482.4951491196546,50.0,0.0,0.0
75.15,3758.0000000000005,0.0,-1482.4897592526047,50.0,0.0,0.0
75.16,3758.5,0.0,-1482.4843693855548,50.0,0.0,0.0
75.17,3759.0,0.0,-1482.478979518505,50.0,0.0,0.0
75.18,3759.5000000000005,0.0,-1482.473589651455,50.0,0.0,0.0
75.19,3760.0,0.0,-1482.4681997844052,50.0,0.0,0.0
75.2,3760.5,0.0,-1482.4628099173553,50.0,0.0,0.0
75.21000000000001,3761.0000000000005,0.0,-1482.4574200503055,50.0,0.0,0.0
75.22,3761.5,0.0,-1482.4520301832556,50.0,0.0,0.0
75.23,3762.0,0.0,-1482.4466403162057,50.0,0.0,0.0
75.24,3762.4999999999995,0.0,-1482.4412504491559,50.0,0.0,0.0
75.25,3763.0,0.0,-1482.435860582106,50.0,0.0,0.0
75.26,3763.5000000000005,0.0,-1482.4304707150561,50.0,0.0,0.0
75.27,3764.0,0.0,-1482.4250808480062,50.0,0.0,0.0
75.28,3764.5,0.0,-1482.4196909809564,50.0,0.0,0.0
75.29,3765.0000000000005,0.0,-1482.4143011139065,50.0,0.0,0.0
75.3,3765.5,0.0,-1482.4089112468566,50.0,0.0,0.0
75.31,3766.0,0.0,-1482.4035213798068,50.0,0.0,0.0
75.32000000000001,3766.5000000000005,0.0,-1482.398131512757,50.0,0.0,0.0
75.33,3767.0,0.0,-1482.392741645707,50.0,0.0,0.0
75.34,3767.5,0.0,-1482.3873517786571,50.0,0.0,0.0
75.35000000000001,3768.0000000000005,0.0,-1482.3819619116073,50.0,0.0,0.0
75.36,3768.5,0.0,-1482.3765720445574,50.0,0.0,0.0
75.37,3769.0,0.0,-1482.3711821775075,50.0,0.0,0.0
75.38,3769.5,0.0,-1482.3657923104577,50.0,0.0,0.0
75.39,3770.0,0.0,-1482.3604024434078,50.0,0.0,0.0
75.4,3770.5000000000005,0.0,-1482.355012576358,50.0,0.0,0.0
75.41,3771.0,0.0,-1482.349622709308,50.0,0.0,0.0
75.42,3771.5,0.0,-1482.3442328422582,50.0,0.0,0.0
75.43,3772.0000000000005,0.0,-1482.3388429752083,50.0,0.0,0.0
75.44,3772.5,0.0,-1482.3334531081584,50.0,0.0,0.0
75.45,3773.0,0.0,-1482.3280632411086,50.0,0.0,0.0
75.46000000000001,3773.5000000000005,0.0,-1482.3226733740587,50.0,0.0,0.0
75.47,3774.0,0.0,-1482.3172835070088,50.0,0.0,0.0
75.48,3774.5,0.0,-1482.311893639959,50.0,0.0,0.0
75.49,3774.9999999999995,0.0,-1482.306503772909,50.0,0.0,0.0
75.5,3775.5,0.0,-1482.3011139058592,50.0,0.0,0.0
75.51,3776.0000000000005,0.0,-1482.2957240388093,50.0,0.0,0.0
75.52,3776.5,0.0,-1482.2903341717595,50.0,0.0,0.0
75.53,3777.0,0.0,-1482.2849443047096,50.0,0.0,0.0
75.54,3777.5000000000005,0.0,-1482.2795544376597,50.0,0.0,0.0
75.55,3778.0,0.0,-1482.2741645706099,50.0,0.0,0.0
75.56,3778.5,0.0,-1482.26877470356,50.0,0.0,0.0
75.57000000000001,3779.0000000000005,0.0,-1482.26338483651,50.0,0.0,0.0
75.58,3779.5,0.0,-1482.2579949694602,50.0,0.0,0.0
75.59,3780.0,0.0,-1482.2526051024104,50.0,0.0,0.0
75.60000000000001,3780.5000000000005,0.0,-1482.2472152353605,50.0,0.0,0.0
75.61,3781.0,0.0,-1482.2418253683106,50.0,0.0,0.0
75.62,3781.5,0.0,-1482.2364355012608,50.0,0.0,0.0
75.63,3782.0,0.0,-1482.231045634211,50.0,0.0,0.0
75.64,3782.5,0.0,-1482.225655767161,50.0,0.0,0.0
75.65,3783.0000000000005,0.0,-1482.2202659001111,50.0,0.0,0.0
75.66,3783.5,0.0,-1482.2148760330613,50.0,0.0,0.0
75.67,3784.0,0.0,-1482.2094861660114,50.0,0.0,0.0
75.68,3784.5000000000005,0.0,-1482.2040962989615,50.0,0.0,0.0
75.69,3785.0,0.0,-1482.1987064319117,50.0,0.0,0.0
75.7,3785.5,0.0,-1482.1933165648618,50.0,0.0,0.0
75.71000000000001,3786.0000000000005,0.0,-1482.187926697812,50.0,0.0,0.0
75.72,3786.5,0.0,-1482.182536830762,50.0,0.0,0.0
75.73,3787.0,0.0,-1482.1771469637122,50.0,0.0,0.0
75.74,3787.4999999999995,0.0,-1482.1717570966623,50.0,0.0,0.0
75.75,3788.0,0.0,-1482.1663672296124,50.0,0.0,0.0
75.76,3788.5000000000005,0.0,-1482.1609773625626,50.0,0.0,0.0
75.77,3789.0,0.0,-1482.1555874955127,50.0,0.0,0.0
75.78,3789.5,0.0,-1482.1501976284628,50.0,0.0,0.0
75.79,3790.0000000000005,0.0,-1482.144807761413,50.0,0.0,0.0
75.8,3790.5,0.0,-1482.139417894363,50.0,0.0,0.0
75.81,3791.0,0.0,-1482.1340280273132,50.0,0.0,0.0
75.82000000000001,3791.5000000000005,0.0,-1482.1286381602633,50.0,0.0,0.0
75.83,3792.0,0.0,-1482.1232482932135,50.0,0.0,0.0
75.84,3792.5,0.0,-1482.1178584261636,50.0,0.0,0.0
75.85000000000001,3793.0000000000005,0.0,-1482.1124685591137,50.0,0.0,0.0
75.86,3793.5,0.0,-1482.1070786920639,50.0,0.0,0.0
75.87,3794.0,0.0,-1482.101688825014,50.0,0.0,0.0
75.88,3794.5,0.0,-1482.096298957964,50.0,0.0,0.0
75.89,3795.0,0.0,-1482.0909090909142,50.0,0.0,0.0
75.9,3795.5000000000005,0.0,-1482.0855192238644,50.0,0.0,0.0
75.91,3796.0,0.0,-1482.0801293568145,50.0,0.0,0.0
75.92,3796.5,0.0,-1482.0747394897646,50.0,0.0,0.0
75.93,3797.0000000000005,0.0,-1482.0693496227148,50.0,0.0,0.0
75.94,3797.5,0.0,-1482.0639597556649,50.0,0.0,0.0
75.95,3798.0,0.0,-1482.058569888615,50.0,0.0,0.0
75.96000000000001,3798.5000000000005,0.0,-1482.0531800215651,50.0,0.0,0.0
75.97,3799.0,0.0,-1482.0477901545153,50.0,0.0,0.0
75.98,3799.5,0.0,-1482.0424002874654,50.0,0.0,0.0
75.99,3799.9999999999995,0.0,-1482.0370104204155,50.0,0.0,0.0
76.0,3800.5,0.0,-1482.0316205533657,50.0,0.0,0.0
76.01,3801.0000000000005,0.0,-1482.0262306863156,50.0,0.0,0.0
76.02,3801.5,0.0,-1482.0208408192657,50.0,0.0,0.0
76.03,3802.0,0.0,-1482.0154509522158,50.0,0.0,0.0
76.04,3802.5000000000005,0.0,-1482.010061085166,50.0,0.0,0.0
76.05,3803.0,0.0,-1482.0046712181158,50.0,0.0,0.0
76.06,3803.5,0.0,-1481.999281351066,50.0,0.0,0.0
76.07000000000001,3804.0000000000005,0.0,-1481.9938914840159,50.0,0.0,0.0
76.08,3804.5,0.0,-1481.988501616966,50.0,0.0,0.0
76.09,3805.0,0.0,-1481.9831117499161,50.0,0.0,0.0
76.10000000000001,3805.5000000000005,0.0,-1481.977721882866,50.0,0.0,0.0
76.11,3806.0,0.0,-1481.9723320158162,50.0,0.0,0.0
76.12,3806.5,0.0,-1481.966942148766,50.0,0.0,0.0
76.13,3807.0,0.0,-1481.9615522817162,50.0,0.0,0.0
76.14,3807.5,0.0,-1481.9561624146663,50.0,0.0,0.0
76.15,3808.0000000000005,0.0,-1481.9507725476165,50.0,0.0,0.0
76.16,3808.5,0.0,-1481.9453826805664,50.0,0.0,0.0
76.17,3809.0,0.0,-1481.9399928135163,50.0,0.0,0.0
76.18,3809.5000000000005,0.0,-1481.9346029464664,50.0,0.0,0.0
76.19,3810.0,0.0,-1481.9292130794165,50.0,0.0,0.0
76.2,3810.5,0.0,-1481.9238232123666,50.0,0.0,0.0
76.21000000000001,3811.0000000000005,0.0,-1481.9184333453165,50.0,0.0,0.0
76.22,3811.5,0.0,-1481.9130434782667,50.0,0.0,0.0
76.23,3812.0,0.0,-1481.9076536112166,50.0,0.0,0.0
76.24,3812.4999999999995,0.0,-1481.9022637441667,50.0,0.0,0.0
76.25,3813.0,0.0,-1481.8968738771168,50.0,0.0,0.0
76.26,3813.5000000000005,0.0,-1481.8914840100667,50.0,0.0,0.0
76.27,3814.0,0.0,-1481.8860941430169,50.0,0.0,0.0
76.28,3814.5,0.0,-1481.8807042759668,50.0,0.0,0.0
76.29,3815.0000000000005,0.0,-1481.875314408917,50.0,0.0,0.0
76.3,3815.5,0.0,-1481.869924541867,50.0,0.0,0.0
76.31,3816.0,0.0,-1481.8645346748172,50.0,0.0,0.0
76.32000000000001,3816.5000000000005,0.0,-1481.859144807767,50.0,0.0,0.0
76.33,3817.0,0.0,-1481.853754940717,50.0,0.0,0.0
76.34,3817.5,0.0,-1481.848365073667,50.0,0.0,0.0
76.35000000000001,3818.0000000000005,0.0,-1481.8429752066172,50.0,0.0,0.0
76.36,3818.5,0.0,-1481.8375853395673,50.0,0.0,0.0
76.37,3819.0,0.0,-1481.8321954725172,50.0,0.0,0.0
76.38,3819.5,0.0,-1481.8268056054674,50.0,0.0,0.0
76.39,3820.0,0.0,-1481.8214157384173,50.0,0.0,0.0
76.4,3820.5000000000005,0.0,-1481.8160258713674,50.0,0.0,0.0
76.41,3821.0,0.0,-1481.8106360043175,50.0,0.0,0.0
76.42,3821.5,0.0,-1481.8052461372674,50.0,0.0,0.0
76.43,3822.0000000000005,0.0,-1481.7998562702176,50.0,0.0,0.0
76.44,3822.5,0.0,-1481.7944664031675,50.0,0.0,0.0
76.45,3823.0,0.0,-1481.7890765361176,50.0,0.0,0.0
76.46000000000001,3823.5000000000005,0.0,-1481.7836866690677,50.0,0.0,0.0
76.47,3824.0,0.0,-1481.7782968020178,50.0,0.0,0.0
76.48,3824.5,0.0,-1481.7729069349678,50.0,0.0,0.0
76.49,3824.9999999999995,0.0,-1481.7675170679177,50.0,0.0,0.0
76.5,3825.5,0.0,-1481.7621272008678,50.0,0.0,0.0
76.51,3826.0000000000005,0.0,-1481.756737333818,50.0,0.0,0.0
76.52,3826.5,0.0,-1481.751347466768,50.0,0.0,0.0
76.53,3827.0,0.0,-1481.745957599718,50.0,0.0,0.0
76.54,3827.5000000000005,0.0,-1481.740567732668,50.0,0.0,0.0
76.55,3828.0,0.0,-1481.735177865618,50.0,0.0,0.0
76.56,3828.5,0.0,-1481.729787998568,50.0,0.0,0.0
76.57000000000001,3829.0000000000005,0.0,-1481.7243981315182,50.0,0.0,0.0
76.58,3829.5,0.0,-1481.7190082644681,50.0,0.0,0.0
76.59,3830.0,0.0,-1481.7136183974183,50.0,0.0,0.0
76.60000000000001,3830.5000000000005,0.0,-1481.7082285303682,50.0,0.0,0.0
76.61,3831.0,0.0,-1481.7028386633183,50.0,0.0,0.0
76.62,3831.5,0.0,-1481.6974487962684,50.0,0.0,0.0
76.63,3832.0,0.0,-1481.6920589292185,50.0,0.0,0.0
76.64,3832.5,0.0,-1481.6866690621684,50.0,0.0,0.0
