timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,true_acc_x,true_acc_y,true_acc_z,true_gyro_x,true_gyro_y,true_gyro_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z
60.3,-0.10827,0.290503,9.82587,-0.00616732,-0.018265,0.0991398,-0.119331,0.295588,9.82265,-0.00471885,-0.0185759,0.0999988,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.4,-0.101171,0.290309,9.82649,-0.00386615,-0.0200554,0.100147,-0.111492,0.293454,9.82333,-0.00475479,-0.0186006,0.100055,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.5,-0.107214,0.292918,9.82009,-0.00321774,-0.0202868,0.100863,-0.115712,0.298214,9.81684,-0.00450978,-0.0188251,0.100004,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.6,-0.107359,0.284192,9.83085,-0.00478193,-0.0195948,0.100632,-0.115496,0.288911,9.83002,-0.00418462,-0.0190863,0.0998725,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.7,-0.087468,0.28184,9.82036,-0.00393127,-0.0200728,0.0984757,-0.0966029,0.286907,9.82053,-0.00394731,-0.0188956,0.100046,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.8,-0.0917334,0.293096,9.81686,-0.00481527,-0.0181622,0.0991092,-0.101282,0.297893,9.8158,-0.0037938,-0.0190996,0.100003,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
60.9,-0.0901761,0.288229,9.81823,-0.0016377,-0.0202291,0.101548,-0.0992833,0.292462,9.81743,-0.003743,-0.0190578,0.0999975,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61,-0.0771322,0.29367,9.81949,-0.00363564,-0.0202268,0.0987249,-0.0864831,0.298016,9.81693,-0.00341178,-0.0193816,0.100102,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.1,-0.0793432,0.290116,9.82101,-0.00332403,-0.0181318,0.0987045,-0.089428,0.294464,9.81868,-0.00352966,-0.0191526,0.0999626,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.2,-0.0656793,0.290263,9.81477,-0.00289429,-0.0187534,0.100959,-0.0765666,0.294858,9.8124,-0.00309429,-0.0192353,0.0999473,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.3,-0.0719843,0.30412,9.82315,-0.0026925,-0.0208524,0.100645,-0.0823546,0.308566,9.82084,-0.002903,-0.0195149,0.100161,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.4,-0.0591961,0.287643,9.83116,-0.00218393,-0.0207285,0.101644,-0.0696353,0.292797,9.82601,-0.00294451,-0.0193548,0.100191,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.5,-0.0527509,0.285876,9.82188,-0.00126275,-0.0213008,0.100898,-0.0634978,0.291828,9.82068,-0.00268856,-0.019637,0.100038,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.6,-0.0505443,0.290301,9.81863,-0.00263641,-0.0205261,0.0989141,-0.0608399,0.29636,9.81796,-0.00255093,-0.0197898,0.100009,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.7,-0.0450267,0.29385,9.81824,-0.00110374,-0.0209287,0.100542,-0.0547337,0.297598,9.81612,-0.00221221,-0.0197438,0.0998146,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.8,-0.0447556,0.294467,9.8145,-0.00125796,-0.0206238,0.101309,-0.0543836,0.300116,9.81301,-0.00192748,-0.0197496,0.100046,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
61.9,-0.0397828,0.287073,9.81619,-0.00234981,-0.0219143,0.0988164,-0.0501938,0.29239,9.81519,-0.00178019,-0.0198342,0.0998534,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62,-0.031429,0.30115,9.8174,-0.0010004,-0.0192779,0.100818,-0.0412085,0.306463,9.81453,-0.00161497,-0.0197549,0.100008,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.1,-0.0207321,0.296889,9.81617,-0.000881819,-0.0202062,0.10045,-0.0291707,0.30152,9.81134,-0.00137687,-0.0199564,0.0999722,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.2,-0.0146903,0.294027,9.81408,-0.000373614,-0.0200244,0.101066,-0.025164,0.298151,9.81165,-0.00128164,-0.0199443,0.100062,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.3,-0.0140656,0.296132,9.82416,0.000563341,-0.0210837,0.0999801,-0.0246529,0.301773,9.82238,-0.000976904,-0.0199972,0.100037,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.4,-0.0199257,0.29541,9.81872,-0.000234041,-0.0216176,0.0986636,-0.0311303,0.300701,9.81546,-0.000867835,-0.0197683,0.100037,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.5,-0.0112348,0.293316,9.82397,-0.00131815,-0.0194699,0.0998243,-0.0230385,0.296486,9.82055,-0.000638906,-0.0199126,0.0999884,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.6,0.00173997,0.293767,9.81398,-0.00160668,-0.0203431,0.102221,-0.00741615,0.29859,9.8145,-0.000612013,-0.0198988,0.0997718,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.7,0.00770174,0.299081,9.8162,0.000967083,-0.019466,0.100125,-0.00188283,0.303883,9.8143,-0.000200268,-0.0200654,0.0999747,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.8,0.0115745,0.289859,9.80647,0.000232164,-0.0192945,0.100655,0.000645806,0.294414,9.80477,0.000135139,-0.0200572,0.0999043,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
62.9,0.00468804,0.294256,9.81453,0.00277855,-0.0200457,0.100384,-0.00469356,0.30005,9.81203,0.000126891,-0.0199431,0.0999991,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63,0.025873,0.302125,9.8079,-0.000946922,-0.0209678,0.0998894,0.0146797,0.3079,9.8044,0.000217549,-0.019989,0.0999618,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.1,0.0203416,0.288677,9.81253,0.000763914,-0.0202259,0.101503,0.011185,0.296117,9.80981,0.000577964,-0.0200003,0.100082,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.2,0.0224722,0.291334,9.80917,0.000516986,-0.021023,0.09963,0.0143219,0.294937,9.80513,0.000718858,-0.0199846,0.0999537,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.3,0.0332077,0.291951,9.81777,7.45846e-05,-0.020624,0.100524,0.0246792,0.296003,9.81614,0.000932916,-0.0202457,0.0999574,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.4,0.0431274,0.296657,9.81224,0.000613433,-0.0206086,0.10152,0.0324818,0.301026,9.80941,0.00108174,-0.0198368,0.0999998,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.5,0.042599,0.292524,9.8073,0.0010412,-0.0204401,0.0990335,0.0327058,0.298065,9.80435,0.00133134,-0.0198728,0.100123,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.6,0.0458779,0.296475,9.81098,0.00348977,-0.0195599,0.0987095,0.0356691,0.300907,9.80853,0.00146426,-0.0198979,0.099951,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.7,0.0631145,0.294572,9.80884,0.00184847,-0.0210611,0.0996261,0.0532068,0.30006,9.80579,0.00170993,-0.0200344,0.100092,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.8,0.0574301,0.295629,9.81202,0.00277503,-0.0204786,0.0992816,0.0491003,0.30117,9.811,0.0019913,-0.019857,0.100029,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
63.9,0.0608177,0.302592,9.8027,0.00161163,-0.0194716,0.100434,0.0520391,0.308089,9.80185,0.00209866,-0.0198106,0.0999453,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64,0.0735925,0.287737,9.80446,0.00294637,-0.0198348,0.100418,0.0628981,0.293106,9.80082,0.00248306,-0.0197222,0.0998741,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.1,0.0734472,0.284434,9.81771,0.00196803,-0.0180346,0.100767,0.0632824,0.290978,9.81726,0.00253887,-0.0195727,0.0999252,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.2,0.0784817,0.293776,9.80754,0.0036323,-0.0210993,0.101148,0.0679261,0.296998,9.80607,0.0026873,-0.0196998,0.100124,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.3,0.0862268,0.285186,9.81682,0.00253227,-0.0185906,0.0993604,0.0770644,0.290164,9.81504,0.00308571,-0.0194379,0.0999369,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.4,0.089067,0.287695,9.80228,0.00244618,-0.0209927,0.100301,0.0793483,0.291977,9.80072,0.00307924,-0.0193239,0.100098,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.5,0.0863358,0.288442,9.80555,0.00346264,-0.0188426,0.0995308,0.077556,0.295475,9.80263,0.00323349,-0.0195131,0.100012,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.6,0.0946339,0.287209,9.80121,0.00363953,-0.0179053,0.0992768,0.0850965,0.292211,9.79868,0.00333265,-0.0193732,0.0999445,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.7,0.108326,0.290843,9.8067,0.00421129,-0.0200686,0.0997324,0.0979789,0.296558,9.80443,0.00356965,-0.0191649,0.0998636,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.8,0.106738,0.283744,9.80002,0.0042039,-0.0175957,0.0999974,0.0967114,0.290094,9.79741,0.00373021,-0.0191759,0.100052,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
64.9,0.120525,0.286249,9.79476,0.00407109,-0.0183216,0.0988388,0.110543,0.291031,9.79374,0.00397022,-0.0190361,0.0999666,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65,0.127756,0.282271,9.80678,0.00329056,-0.018717,0.0994406,0.116913,0.286859,9.80407,0.00412757,-0.0190153,0.0999533,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.1,0.119739,0.288988,9.80397,0.00453802,-0.0173976,0.10093,0.10886,0.294523,9.80169,0.00427206,-0.0187144,0.0999443,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.2,0.120589,0.278386,9.79877,0.0068699,-0.019336,0.101033,0.111474,0.28234,9.79652,0.00457838,-0.0187621,0.10017,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.3,0.122944,0.29335,9.79693,0.00428169,-0.0192581,0.102512,0.115769,0.298427,9.79524,0.00481902,-0.0187569,0.100034,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.4,0.134949,0.278573,9.79905,0.0052368,-0.018308,0.0996992,0.1252,0.28427,9.79655,0.00500008,-0.0184582,0.0997974,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.5,0.14224,0.279094,9.80049,0.00340493,-0.0178686,0.101692,0.132113,0.28389,9.79758,0.00502911,-0.018358,0.100066,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.6,0.146815,0.281235,9.80159,0.00587942,-0.0168814,0.10003,0.137997,0.28555,9.80057,0.00524622,-0.0181536,0.0999797,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.7,0.140225,0.282959,9.79427,0.00559253,-0.0168302,0.101062,0.130736,0.287471,9.7934,0.00541058,-0.0179946,0.100198,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.8,0.15414,0.277347,9.80428,0.0049956,-0.0215605,0.101296,0.140832,0.281922,9.80002,0.00569028,-0.0182423,0.0998207,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
65.9,0.164338,0.274389,9.79034,0.00533592,-0.0184525,0.100796,0.15425,0.280238,9.78686,0.00594764,-0.0178827,0.0999598,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66,0.172763,0.274285,9.7931,0.00641217,-0.0180922,0.0992052,0.162459,0.279974,9.7913,0.00595198,-0.0176642,0.0998868,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.1,0.169779,0.278369,9.79037,0.00579783,-0.0166585,0.100621,0.159892,0.282867,9.78882,0.00595345,-0.0178284,0.0999361,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.2,0.17809,0.289192,9.79652,0.00680481,-0.018941,0.100639,0.168039,0.295531,9.79475,0.00621605,-0.0175995,0.0999201,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.3,0.181801,0.280476,9.79627,0.00574195,-0.0169499,0.100226,0.170381,0.284701,9.79293,0.00633968,-0.0173507,0.100029,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.4,0.179582,0.283223,9.79108,0.00692753,-0.0177434,0.100947,0.172008,0.290603,9.78867,0.00645358,-0.0169848,0.099743,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.5,0.191347,0.269869,9.79756,0.00524467,-0.0169669,0.0996856,0.182479,0.274066,9.79594,0.0068243,-0.0168986,0.100057,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.6,0.194953,0.273258,9.79579,0.00647327,-0.0173938,0.099577,0.184218,0.277666,9.79552,0.00678787,-0.0168602,0.100022,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.7,0.201168,0.271822,9.78978,0.005761,-0.0149612,0.101134,0.188864,0.277665,9.78611,0.00680785,-0.0165987,0.0999296,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.8,0.204389,0.266577,9.80233,0.00632286,-0.0168791,0.0989445,0.195209,0.272351,9.79894,0.00698134,-0.0164832,0.0999664,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
66.9,0.21078,0.277298,9.78903,0.00689045,-0.0167685,0.100144,0.20258,0.280975,9.78666,0.00730811,-0.0163483,0.100045,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67,0.213834,0.273146,9.78726,0.00654578,-0.0159545,0.10041,0.207017,0.278465,9.78691,0.00728574,-0.0160896,0.100034,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.1,0.219385,0.265514,9.79137,0.00856356,-0.01587,0.0993264,0.209879,0.27182,9.78995,0.00765529,-0.0162801,0.0999647,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.2,0.214448,0.256281,9.78615,0.00795943,-0.0152598,0.101056,0.20439,0.259469,9.78371,0.00773048,-0.0158641,0.100193,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.3,0.229448,0.258813,9.77932,0.00594039,-0.0152,0.0999241,0.21691,0.263385,9.77772,0.00788838,-0.0155582,0.0997487,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.4,0.231391,0.254575,9.78429,0.00694162,-0.0166306,0.100677,0.222157,0.26023,9.78185,0.00800911,-0.0155076,0.100164,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.5,0.243147,0.261206,9.78966,0.00786186,-0.0145282,0.100582,0.232047,0.265881,9.78671,0.00794598,-0.0152727,0.0999806,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.6,0.243996,0.262301,9.79098,0.00754078,-0.015352,0.101446,0.234192,0.268579,9.78845,0.0080387,-0.0150734,0.100079,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.7,0.24028,0.269612,9.78761,0.00853502,-0.0141741,0.0999865,0.23158,0.274256,9.7875,0.00833989,-0.0150197,0.100102,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.8,0.24477,0.26356,9.77848,0.00945678,-0.01398,0.10087,0.233717,0.26967,9.77627,0.00848211,-0.0146361,0.100012,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
67.9,0.260611,0.250724,9.79703,0.00994185,-0.0162108,0.0984388,0.249853,0.255122,9.79457,0.00864851,-0.0145119,0.0998659,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68,0.254292,0.259939,9.79129,0.0108281,-0.0152721,0.100257,0.244733,0.264014,9.78953,0.00846503,-0.0141942,0.0998945,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.1,0.256409,0.246932,9.78246,0.00729212,-0.0150603,0.0999813,0.246751,0.252144,9.78187,0.00859837,-0.0141115,0.100126,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.2,0.266496,0.251974,9.78275,0.00809202,-0.0137333,0.0988434,0.25699,0.255942,9.7802,0.00886201,-0.0138334,0.100094,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.3,0.267089,0.250257,9.78366,0.0106525,-0.0142235,0.100737,0.258223,0.253685,9.78184,0.00877153,-0.0135467,0.100052,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.4,0.284652,0.243742,9.78993,0.00925032,-0.0140035,0.0998196,0.275041,0.249233,9.78813,0.00893173,-0.0134272,0.100037,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.5,0.27861,0.241817,9.78112,0.00900084,-0.0134702,0.100231,0.267916,0.247779,9.77849,0.00901017,-0.0134378,0.100094,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.6,0.283575,0.247956,9.78551,0.00947972,-0.0133869,0.0993954,0.27289,0.25271,9.78214,0.00909232,-0.0128274,0.100153,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.7,0.290792,0.245267,9.78093,0.00938607,-0.011765,0.100189,0.280472,0.24992,9.77898,0.00918601,-0.0126616,0.0998453,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.8,0.289655,0.244312,9.79108,0.0102565,-0.0138912,0.0999819,0.279174,0.250528,9.78906,0.00934035,-0.0125773,0.0998128,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
68.9,0.290861,0.240284,9.7883,0.00761356,-0.0136154,0.101025,0.281365,0.245167,9.78624,0.00939208,-0.0125428,0.100191,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69,0.302949,0.235623,9.78883,0.00874424,-0.0108912,0.0978825,0.294546,0.240612,9.78838,0.00937841,-0.0119231,0.100063,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.1,0.294497,0.24489,9.78708,0.00961391,-0.0102814,0.0999718,0.284968,0.249355,9.7858,0.00970894,-0.0119301,0.0998526,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.2,0.313713,0.229169,9.78105,0.00879281,-0.0123057,0.100655,0.302866,0.234136,9.77929,0.00963396,-0.0116334,0.0999152,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.3,0.309257,0.222001,9.78093,0.0104072,-0.0123582,0.099418,0.299547,0.226447,9.77865,0.00972129,-0.0115636,0.1001,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.4,0.322821,0.224977,9.78356,0.009305,-0.011666,0.0992437,0.313176,0.229815,9.78071,0.00991567,-0.0110559,0.0998098,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.5,0.326145,0.223566,9.78472,0.0113498,-0.00973436,0.0992361,0.315877,0.22884,9.78293,0.00967306,-0.0107602,0.100033,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.6,0.320702,0.229131,9.7771,0.0105106,-0.0104626,0.0996057,0.310491,0.23401,9.77346,0.00980932,-0.0106592,0.0998658,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.7,0.332587,0.221247,9.76993,0.00832801,-0.0096316,0.100491,0.322778,0.22596,9.76801,0.00979326,-0.0104136,0.100084,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.8,0.328717,0.219319,9.77408,0.00766243,-0.0112659,0.100642,0.3193,0.224434,9.77042,0.00982038,-0.0101665,0.100052,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
69.9,0.3368,0.223069,9.78508,0.0108781,-0.0106349,0.0989111,0.328351,0.228214,9.78294,0.0097579,-0.00973007,0.0999259,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70,0.333128,0.220239,9.77881,0.00981523,-0.0100252,0.101829,0.325345,0.227581,9.77466,0.00993436,-0.0094338,0.100042,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.1,0.351054,0.218807,9.77767,0.0114214,-0.0104416,0.101225,0.340007,0.223441,9.77525,0.0100564,-0.0092169,0.100248,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.2,0.34701,0.222277,9.77611,0.00845479,-0.0100655,0.099056,0.336391,0.226306,9.77389,0.0097629,-0.00909794,0.100122,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.3,0.356541,0.215749,9.7683,0.0101376,-0.00912856,0.0991799,0.345261,0.221356,9.768,0.00999304,-0.00878465,0.0999404,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.4,0.358581,0.203266,9.76971,0.00928869,-0.00948442,0.0997892,0.347211,0.209712,9.76669,0.00992916,-0.00838107,0.100031,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.5,0.357512,0.214461,9.77925,0.0125711,-0.00722953,0.100805,0.34702,0.218186,9.77712,0.0099219,-0.0082852,0.0999715,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.6,0.354558,0.204797,9.76592,0.0104064,-0.00710901,0.102007,0.345594,0.20958,9.76434,0.00998112,-0.0076643,0.0999933,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.7,0.365639,0.202418,9.77645,0.00949371,-0.00868188,0.1002,0.354251,0.208804,9.77551,0.00990185,-0.007645,0.100105,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.8,0.366872,0.21386,9.77547,0.0108546,-0.00623785,0.101267,0.358035,0.21855,9.7736,0.00989443,-0.00729059,0.0999645,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
70.9,0.364948,0.20304,9.77327,0.00915543,-0.00705935,0.101211,0.355658,0.207366,9.76989,0.00998101,-0.00707184,0.100063,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71,0.382093,0.196305,9.77742,0.00948452,-0.00964989,0.0988876,0.372896,0.201168,9.77599,0.0100733,-0.00675704,0.100204,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.1,0.387994,0.199806,9.77089,0.00994044,-0.00777248,0.10002,0.378173,0.206444,9.76923,0.00999666,-0.00653831,0.0998375,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.2,0.385721,0.199778,9.77522,0.00995396,-0.00776563,0.100064,0.377225,0.203341,9.77394,0.00981474,-0.00625723,0.10022,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.3,0.389852,0.188878,9.7709,0.0113256,-0.007602,0.0997488,0.379418,0.194522,9.76834,0.00992682,-0.00607415,0.10005,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.4,0.390128,0.185663,9.77169,0.0118584,-0.00672965,0.101016,0.381248,0.19081,9.77,0.00988701,-0.00567908,0.100218,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.5,0.399585,0.187341,9.77034,0.00999903,-0.00634095,0.100594,0.387773,0.19274,9.76891,0.0100197,-0.00550611,0.0999122,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.6,0.389097,0.188639,9.76607,0.0100193,-0.00586609,0.100291,0.379365,0.193061,9.76302,0.00992431,-0.00496239,0.0999556,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.7,0.395181,0.183734,9.7725,0.00999609,-0.00620547,0.0992116,0.386098,0.187623,9.76817,0.0099041,-0.0049197,0.0998725,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.8,0.400292,0.178049,9.77691,0.00946286,-0.00353457,0.0999946,0.392229,0.181974,9.77501,0.00961012,-0.00447127,0.099638,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
71.9,0.412157,0.17772,9.77592,0.00874976,-0.00391781,0.0990369,0.4013,0.181533,9.77487,0.00966755,-0.00439726,0.0999115,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72,0.410147,0.175399,9.76902,0.00994493,-0.00415147,0.0997194,0.400345,0.180075,9.76514,0.00976694,-0.00377298,0.100017,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.1,0.412633,0.173627,9.76589,0.00984152,-0.00456092,0.0998468,0.403934,0.17739,9.76249,0.00964602,-0.00361048,0.0999992,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.2,0.405724,0.165259,9.77687,0.0091934,-0.00271067,0.10023,0.396638,0.168836,9.77313,0.00950548,-0.00324678,0.100148,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.3,0.411353,0.162973,9.77012,0.00919779,-0.00382216,0.0997401,0.402665,0.168113,9.76794,0.00950118,-0.00303983,0.100021,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.4,0.421277,0.158737,9.76561,0.00947708,-0.00051878,0.101034,0.412482,0.164503,9.76253,0.00929978,-0.00267809,0.0998915,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.5,0.42248,0.166075,9.75598,0.0108818,-0.00227014,0.0994189,0.412115,0.169316,9.75418,0.00940393,-0.00220472,0.100016,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.6,0.427213,0.161759,9.7658,0.00981154,-0.0028761,0.101594,0.41769,0.167559,9.7638,0.00939593,-0.00222766,0.100215,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.7,0.432977,0.158949,9.76296,0.00950929,-0.00330578,0.10146,0.422715,0.164427,9.76376,0.00920672,-0.00189566,0.0999969,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.8,0.437463,0.162414,9.76428,0.00804093,-0.00165772,0.100774,0.429155,0.167603,9.76104,0.0090946,-0.00150071,0.0998809,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
72.9,0.441673,0.148706,9.76103,0.00914302,-0.000894575,0.0985206,0.431052,0.153677,9.75964,0.00905397,-0.00129507,0.0999007,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73,0.428297,0.149481,9.75723,0.00820006,-0.000339487,0.100506,0.417794,0.152771,9.7545,0.00889834,-0.000844154,0.100129,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.1,0.441938,0.148806,9.76919,0.00964322,-0.00113583,0.101319,0.433055,0.152929,9.76791,0.00868612,-0.000662274,0.100131,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.2,0.432794,0.144294,9.76288,0.00740645,-0.000986332,0.0985242,0.423828,0.150556,9.76138,0.00857947,-0.000464567,0.0999527,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.3,0.443758,0.144585,9.76269,0.0098988,-0.000845867,0.0992833,0.432808,0.148874,9.75897,0.00868355,-7.33954e-05,0.0998728,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.4,0.447179,0.144532,9.77075,0.00966896,0.000357185,0.0993144,0.437799,0.149736,9.76752,0.00872152,0.00021094,0.099935,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.5,0.458089,0.140435,9.7648,0.00871982,0.000536887,0.100726,0.447844,0.145819,9.7625,0.00848455,0.000420194,0.0999069,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.6,0.451678,0.14207,9.75792,0.00848351,7.07807e-05,0.0989922,0.44209,0.147176,9.75496,0.00834259,0.000892216,0.100052,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.7,0.454349,0.135818,9.76285,0.00883705,0.0018987,0.100773,0.443117,0.140294,9.75952,0.00825534,0.00133464,0.0999661,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.8,0.459759,0.12963,9.76592,0.0075581,0.0027535,0.100439,0.451054,0.133876,9.76414,0.00821649,0.00143808,0.100118,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
73.9,0.458271,0.129699,9.76069,0.00670131,0.00242588,0.0995395,0.448976,0.135664,9.76018,0.00804865,0.00184762,0.099924,0.01,-0.005,0.002,0.0001,-0.0002,0.00015
