t,pn,pe,pd,vn,ve,vd
71.39,3570.0,0.0,0.0,50.0,0.0,0.0
71.4,3570.5,0.0,0.0,50.0,0.0,0.0
71.41,3571.0,0.0,0.0,50.0,0.0,0.0
71.42,3571.5,0.0,0.0,50.0,0.0,0.0
71.43,3572.0,0.0,0.0,50.0,0.0,0.0
71.44,3572.5,0.0,0.0,50.0,0.0,0.0
71.45,3573.0,0.0,0.0,50.0,0.0,0.0
71.46000000000001,3573.5,0.0,0.0,50.0,0.0,0.0
71.47,3574.0,0.0,0.0,50.0,0.0,0.0
71.48,3574.5,0.0,0.0,50.0,0.0,0.0
71.49,3575.0,0.0,0.0,50.0,0.0,0.0
71.5,3575.5,0.0,0.0,50.0,0.0,0.0
71.51,3576.0,0.0,0.0,50.0,0.0,0.0
71.52,3576.5,0.0,0.0,50.0,0.0,0.0
71.53,3577.0,0.0,0.0,50.0,0.0,0.0
71.54,3577.5,0.0,0.0,50.0,0.0,0.0
71.55,3578.0,0.0,0.0,50.0,0.0,0.0
71.56,3578.5,0.0,0.0,50.0,0.0,0.0
71.57000000000001,3579.0,0.0,0.0,50.0,0.0,0.0
71.58,3579.5,0.0,0.0,50.0,0.0,0.0
71.59,3580.0,0.0,0.0,50.0,0.0,0.0
71.60000000000001,3580.5,0.0,0.0,50.0,0.0,0.0
71.61,3581.0,0.0,0.0,50.0,0.0,0.0
71.62,3581.5,0.0,0.0,50.0,0.0,0.0
71.63,3582.0,0.0,0.0,50.0,0.0,0.0
71.64,3582.5,0.0,0.0,50.0,0.0,0.0
71.65,3583.0,0.0,0.0,50.0,0.0,0.0
71.66,3583.5,0.0,0.0,50.0,0.0,0.0
71.67,3584.0,0.0,0.0,50.0,0.0,0.0
71.68,3584.5,0.0,0.0,50.0,0.0,0.0
71.69,3585.0,0.0,0.0,50.0,0.0,0.0
71.7,3585.5,0.0,0.0,50.0,0.0,0.0
71.71000000000001,3586.0,0.0,0.0,50.0,0.0,0.0
71.72,3586.5,0.0,0.0,50.0,0.0,0.0
71.73,3587.0,0.0,0.0,50.0,0.0,0.0
71.74,3587.5,0.0,0.0,50.0,0.0,0.0
71.75,3588.0,0.0,0.0,50.0,0.0,0.0
71.76,3588.5,0.0,0.0,50.0,0.0,0.0
71.77,3589.0,0.0,0.0,50.0,0.0,0.0
71.78,3589.5,0.0,0.0,50.0,0.0,0.0
71.79,3590.0,0.0,0.0,50.0,0.0,0.0
71.8,3590.5,0.0,0.0,50.0,0.0,0.0
71.81,3591.0,0.0,0.0,50.0,0.0,0.0
71.82000000000001,3591.5,0.0,0.0,50.0,0.0,0.0
71.83,3592.0,0.0,0.0,50.0,0.0,0.0
71.84,3592.5,0.0,0.0,50.0,0.0,0.0
71.85000000000001,3593.0,0.0,0.0,50.0,0.0,0.0
71.86,3593.5,0.0,0.0,50.0,0.0,0.0
71.87,3594.0,0.0,0.0,50.0,0.0,0.0
71.88,3594.5,0.0,0.0,50.0,0.0,0.0
71.89,3595.0,0.0,0.0,50.0,0.0,0.0
71.9,3595.5,0.0,0.0,50.0,0.0,0.0
71.91,3596.0,0.0,0.0,50.0,0.0,0.0
71.92,3596.5,0.0,0.0,50.0,0.0,0.0
71.93,3597.0,0.0,0.0,50.0,0.0,0.0
71.94,3597.5,0.0,0.0,50.0,0.0,0.0
71.95,3598.0,0.0,0.0,50.0,0.0,0.0
71.96000000000001,3598.5,0.0,0.0,50.0,0.0,0.0
71.97,3599.0,0.0,0.0,50.0,0.0,0.0
71.98,3599.5,0.0,0.0,50.0,0.0,0.0
71.99,3600.0,0.0,0.0,50.0,0.0,0.0
72.0,3600.5,0.0,0.0,50.0,0.0,0.0
72.01,3601.0,0.0,0.0,50.0,0.0,0.0
72.02,3601.5,0.0,0.0,50.0,0.0,0.0
72.03,3602.0,0.0,0.0,50.0,0.0,0.0
72.04,3602.5,0.0,0.0,50.0,0.0,0.0
72.05,3603.0,0.0,0.0,50.0,0.0,0.0
72.06,3603.5,0.0,0.0,50.0,0.0,0.0
72.07000000000001,3604.0,0.0,0.0,50.0,0.0,0.0
72.08,3604.5,0.0,0.0,50.0,0.0,0.0
72.09,3605.0,0.0,0.0,50.0,0.0,0.0
72.10000000000001,3605.5,0.0,0.0,50.0,0.0,0.0
72.11,3606.0,0.0,0.0,50.0,0.0,0.0
72.12,3606.5,0.0,0.0,50.0,0.0,0.0
72.13,3607.0,0.0,0.0,50.0,0.0,0.0
72.14,3607.5,0.0,0.0,50.0,0.0,0.0
72.15,3608.0,0.0,0.0,50.0,0.0,0.0
72.16,3608.5,0.0,0.0,50.0,0.0,0.0
72.17,3609.0,0.0,0.0,50.0,0.0,0.0
72.18,3609.5,0.0,0.0,50.0,0.0,0.0
72.19,3610.0,0.0,0.0,50.0,0.0,0.0
72.2,3610.5,0.0,0.0,50.0,0.0,0.0
72.21000000000001,3611.0,0.0,0.0,50.0,0.0,0.0
72.22,3611.5,0.0,0.0,50.0,0.0,0.0
72.23,3612.0,0.0,0.0,50.0,0.0,0.0
72.24,3612.5,0.0,0.0,50.0,0.0,0.0
72.25,3613.0,0.0,0.0,50.0,0.0,0.0
72.26,3613.5,0.0,0.0,50.0,0.0,0.0
72.27,3614.0,0.0,0.0,50.0,0.0,0.0
72.28,3614.5,0.0,0.0,50.0,0.0,0.0
72.29,3615.0,0.0,0.0,50.0,0.0,0.0
72.3,3615.5,0.0,0.0,50.0,0.0,0.0
72.31,3616.0,0.0,0.0,50.0,0.0,0.0
72.32000000000001,3616.5,0.0,0.0,50.0,0.0,0.0
72.33,3617.0,0.0,0.0,50.0,0.0,0.0
72.34,3617.5,0.0,0.0,50.0,0.0,0.0
72.35000000000001,3618.0,0.0,0.0,50.0,0.0,0.0
72.36,3618.5,0.0,0.0,50.0,0.0,0.0
72.37,3619.0,0.0,0.0,50.0,0.0,0.0
72.38,3619.5,0.0,0.0,50.0,0.0,0.0
72.39,3620.0,0.0,0.0,50.0,0.0,0.0
72.4,3620.5,0.0,0.0,50.0,0.0,0.0
72.41,3621.0,0.0,0.0,50.0,0.0,0.0
72.42,3621.5,0.0,0.0,50.0,0.0,0.0
72.43,3622.0,0.0,0.0,50.0,0.0,0.0
72.44,3622.5,0.0,0.0,50.0,0.0,0.0
72.45,3623.0,0.0,0.0,50.0,0.0,0.0
72.46000000000001,3623.5,0.0,0.0,50.0,0.0,0.0
72.47,3624.0,0.0,0.0,50.0,0.0,0.0
72.48,3624.5,0.0,0.0,50.0,0.0,0.0
72.49,3625.0,0.0,0.0,50.0,0.0,0.0
72.5,3625.5,0.0,0.0,50.0,0.0,0.0
72.51,3626.0,0.0,0.0,50.0,0.0,0.0
72.52,3626.5,0.0,0.0,50.0,0.0,0.0
72.53,3627.0,0.0,0.0,50.0,0.0,0.0
72.54,3627.5,0.0,0.0,50.0,0.0,0.0
72.55,3628.0,0.0,0.0,50.0,0.0,0.0
72.56,3628.5,0.0,0.0,50.0,0.0,0.0
72.57000000000001,3629.0,0.0,0.0,50.0,0.0,0.0
72.58,3629.5,0.0,0.0,50.0,0.0,0.0
72.59,3630.0,0.0,0.0,50.0,0.0,0.0
72.60000000000001,3630.5,0.0,0.0,50.0,0.0,0.0
72.61,3631.0,0.0,0.0,50.0,0.0,0.0
72.62,3631.5,0.0,0.0,50.0,0.0,0.0
72.63,3632.0,0.0,0.0,50.0,0.0,0.0
72.64,3632.5,0.0,0.0,50.0,0.0,0.0
72.65,3633.0,0.0,0.0,50.0,0.0,0.0
72.66,3633.5,0.0,0.0,50.0,0.0,0.0
72.67,3634.0,0.0,0.0,50.0,0.0,0.0
72.68,3634.5,0.0,0.0,50.0,0.0,0.0
72.69,3635.0,0.0,0.0,50.0,0.0,0.0
72.7,3635.5,0.0,0.0,50.0,0.0,0.0
72.71000000000001,3636.0,0.0,0.0,50.0,0.0,0.0
72.72,3636.5,0.0,0.0,50.0,0.0,0.0
72.73,3637.0,0.0,0.0,50.0,0.0,0.0
72.74,3637.5,0.0,0.0,50.0,0.0,0.0
72.75,3638.0,0.0,0.0,50.0,0.0,0.0
72.76,3638.5,0.0,0.0,50.0,0.0,0.0
72.77,3639.0,0.0,0.0,50.0,0.0,0.0
72.78,3639.5,0.0,0.0,50.0,0.0,0.0
72.79,3640.0,0.0,0.0,50.0,0.0,0.0
72.8,3640.5,0.0,0.0,50.0,0.0,0.0
72.81,3641.0,0.0,0.0,50.0,0.0,0.0
72.82000000000001,3641.5,0.0,0.0,50.0,0.0,0.0
72.83,3642.0,0.0,0.0,50.0,0.0,0.0
72.84,3642.5,0.0,0.0,50.0,0.0,0.0
72.85000000000001,3643.0,0.0,0.0,50.0,0.0,0.0
72.86,3643.5,0.0,0.0,50.0,0.0,0.0
72.87,3644.0,0.0,0.0,50.0,0.0,0.0
72.88,3644.5,0.0,0.0,50.0,0.0,0.0
72.89,3645.0,0.0,0.0,50.0,0.0,0.0
72.9,3645.5,0.0,0.0,50.0,0.0,0.0
72.91,3646.0,0.0,0.0,50.0,0.0,0.0
72.92,3646.5,0.0,0.0,50.0,0.0,0.0
72.93,3647.0,0.0,0.0,50.0,0.0,0.0
72.94,3647.5,0.0,0.0,50.0,0.0,0.0
72.95,3648.0,0.0,0.0,50.0,0.0,0.0
72.96000000000001,3648.5,0.0,0.0,50.0,0.0,0.0
72.97,3649.0,0.0,0.0,50.0,0.0,0.0
72.98,3649.5,0.0,0.0,50.0,0.0,0.0
72.99,3650.0,0.0,0.0,50.0,0.0,0.0
73.0,3650.5,0.0,0.0,50.0,0.0,0.0
73.01,3651.0,0.0,0.0,50.0,0.0,0.0
73.02,3651.5,0.0,0.0,50.0,0.0,0.0
73.03,3652.0,0.0,0.0,50.0,0.0,0.0
73.04,3652.5,0.0,0.0,50.0,0.0,0.0
73.05,3653.0,0.0,0.0,50.0,0.0,0.0
73.06,3653.5,0.0,0.0,50.0,0.0,0.0
73.07000000000001,3654.0,0.0,0.0,50.0,0.0,0.0
73.08,3654.5,0.0,0.0,50.0,0.0,0.0
73.09,3655.0,0.0,0.0,50.0,0.0,0.0
73.10000000000001,3655.5,0.0,0.0,50.0,0.0,0.0
73.11,3656.0,0.0,0.0,50.0,0.0,0.0
73.12,3656.5,0.0,0.0,50.0,0.0,0.0
73.13,3657.0,0.0,0.0,50.0,0.0,0.0
73.14,3657.5,0.0,0.0,50.0,0.0,0.0
73.15,3658.0,0.0,0.0,50.0,0.0,0.0
73.16,3658.5,0.0,0.0,50.0,0.0,0.0
73.17,3659.0,0.0,0.0,50.0,0.0,0.0
73.18,3659.5,0.0,0.0,50.0,0.0,0.0
73.19,3660.0,0.0,0.0,50.0,0.0,0.0
73.2,3660.5,0.0,0.0,50.0,0.0,0.0
73.21000000000001,3661.0,0.0,0.0,50.0,0.0,0.0
73.22,3661.5,0.0,0.0,50.0,0.0,0.0
73.23,3662.0,0.0,0.0,50.0,0.0,0.0
73.24,3662.5,0.0,0.0,50.0,0.0,0.0
73.25,3663.0,0.0,0.0,50.0,0.0,0.0
73.26,3663.5,0.0,0.0,50.0,0.0,0.0
73.27,3664.0,0.0,0.0,50.0,0.0,0.0
73.28,3664.5,0.0,0.0,50.0,0.0,0.0
73.29,3665.0,0.0,0.0,50.0,0.0,0.0
73.3,3665.5,0.0,0.0,50.0,0.0,0.0
73.31,3666.0,0.0,0.0,50.0,0.0,0.0
73.32000000000001,3666.5,0.0,0.0,50.0,0.0,0.0
73.33,3667.0,0.0,0.0,50.0,0.0,0.0
73.34,3667.5,0.0,0.0,50.0,0.0,0.0
73.35000000000001,3668.0,0.0,0.0,50.0,0.0,0.0
73.36,3668.5,0.0,0.0,50.0,0.0,0.0
73.37,3669.0,0.0,0.0,50.0,0.0,0.0
73.38,3669.5,0.0,0.0,50.0,0.0,0.0
73.39,3670.0,0.0,0.0,50.0,0.0,0.0
73.4,3670.5,0.0,0.0,50.0,0.0,0.0
73.41,3671.0,0.0,0.0,50.0,0.0,0.0
73.42,3671.5,0.0,0.0,50.0,0.0,0.0
73.43,3672.0,0.0,0.0,50.0,0.0,0.0
73.44,3672.5,0.0,0.0,50.0,0.0,0.0
73.45,3673.0,0.0,0.0,50.0,0.0,0.0
73.46000000000001,3673.5,0.0,0.0,50.0,0.0,0.0
73.47,3674.0,0.0,0.0,50.0,0.0,0.0
73.48,3674.5,0.0,0.0,50.0,0.0,0.0
73.49,3675.0,0.0,0.0,50.0,0.0,0.0
73.5,3675.5,0.0,0.0,50.0,0.0,0.0
73.51,3676.0,0.0,0.0,50.0,0.0,0.0
73.52,3676.5,0.0,0.0,50.0,0.0,0.0
73.53,3677.0,0.0,0.0,50.0,0.0,0.0
73.54,3677.5,0.0,0.0,50.0,0.0,0.0
73.55,3678.0,0.0,0.0,50.0,0.0,0.0
73.56,3678.5,0.0,0.0,50.0,0.0,0.0
73.57000000000001,3679.0,0.0,0.0,50.0,0.0,0.0
73.58,3679.5,0.0,0.0,50.0,0.0,0.0
73.59,3680.0,0.0,0.0,50.0,0.0,0.0
73.60000000000001,3680.5,0.0,0.0,50.0,0.0,0.0
73.61,3681.0,0.0,0.0,50.0,0.0,0.0
73.62,3681.5,0.0,0.0,50.0,0.0,0.0
73.63,3682.0,0.0,0.0,50.0,0.0,0.0
73.64,3682.5,0.0,0.0,50.0,0.0,0.0
73.65,3683.0,0.0,0.0,50.0,0.0,0.0
73.66,3683.5,0.0,0.0,50.0,0.0,0.0
73.67,3684.0,0.0,0.0,50.0,0.0,0.0
73.68,3684.5,0.0,0.0,50.0,0.0,0.0
73.69,3685.0,0.0,0.0,50.0,0.0,0.0
73.7,3685.5,0.0,0.0,50.0,0.0,0.0
73.71000000000001,3686.0,0.0,0.0,50.0,0.0,0.0
73.72,3686.5,0.0,0.0,50.0,0.0,0.0
73.73,3687.0,0.0,0.0,50.0,0.0,0.0
73.74,3687.5,0.0,0.0,50.0,0.0,0.0
73.75,3688.0,0.0,0.0,50.0,0.0,0.0
73.76,3688.5,0.0,0.0,50.0,0.0,0.0
73.77,3689.0,0.0,0.0,50.0,0.0,0.0
73.78,3689.5,0.0,0.0,50.0,0.0,0.0
73.79,3690.0,0.0,0.0,50.0,0.0,0.0
73.8,3690.5,0.0,0.0,50.0,0.0,0.0
73.81,3691.0,0.0,0.0,50.0,0.0,0.0
73.82000000000001,3691.5,0.0,0.0,50.0,0.0,0.0
73.83,3692.0,0.0,0.0,50.0,0.0,0.0
73.84,3692.5,0.0,0.0,50.0,0.0,0.0
73.85000000000001,3693.0,0.0,0.0,50.0,0.0,0.0
73.86,3693.5,0.0,0.0,50.0,0.0,0.0
73.87,3694.0,0.0,0.0,50.0,0.0,0.0
73.88,3694.5,0.0,0.0,50.0,0.0,0.0
73.89,3695.0,0.0,0.0,50.0,0.0,0.0
73.9,3695.5,0.0,0.0,50.0,0.0,0.0
73.91,3696.0,0.0,0.0,50.0,0.0,0.0
73.92,3696.5,0.0,0.0,50.0,0.0,0.0
73.93,3697.0,0.0,0.0,50.0,0.0,0.0
73.94,3697.5,0.0,0.0,50.0,0.0,0.0
73.95,3698.0,0.0,0.0,50.0,0.0,0.0
73.96000000000001,3698.5,0.0,0.0,50.0,0.0,0.0
73.97,3699.0,0.0,0.0,50.0,0.0,0.0
73.98,3699.5,0.0,0.0,50.0,0.0,0.0
73.99,3700.0,0.0,0.0,50.0,0.0,0.0
74.0,3700.5,0.0,0.0,50.0,0.0,0.0
74.01,3701.0,0.0,0.0,50.0,0.0,0.0
74.02,3701.5,0.0,0.0,50.0,0.0,0.0
74.03,3702.0,0.0,0.0,50.0,0.0,0.0
74.04,3702.5,0.0,0.0,50.0,0.0,0.0
74.05,3703.0,0.0,0.0,50.0,0.0,0.0
74.06,3703.5,0.0,0.0,50.0,0.0,0.0
74.07000000000001,3704.0,0.0,0.0,50.0,0.0,0.0
74.08,3704.5,0.0,0.0,50.0,0.0,0.0
74.09,3705.0,0.0,0.0,50.0,0.0,0.0
74.10000000000001,3705.5,0.0,0.0,50.0,0.0,0.0
74.11,3706.0,0.0,0.0,50.0,0.0,0.0
74.12,3706.5,0.0,0.0,50.0,0.0,0.0
74.13,3707.0,0.0,0.0,50.0,0.0,0.0
74.14,3707.5,0.0,0.0,50.0,0.0,0.0
74.15,3708.0,0.0,0.0,50.0,0.0,0.0
74.16,3708.5,0.0,0.0,50.0,0.0,0.0
74.17,3709.0,0.0,0.0,50.0,0.0,0.0
74.18,3709.5,0.0,0.0,50.0,0.0,0.0
74.19,3710.0,0.0,0.0,50.0,0.0,0.0
74.2,3710.5,0.0,0.0,50.0,0.0,0.0
74.21000000000001,3711.0,0.0,0.0,50.0,0.0,0.0
74.22,3711.5,0.0,0.0,50.0,0.0,0.0
74.23,3712.0,0.0,0.0,50.0,0.0,0.0
74.24,3712.5,0.0,0.0,50.0,0.0,0.0
74.25,3713.0,0.0,0.0,50.0,0.0,0.0
74.26,3713.5,0.0,0.0,50.0,0.0,0.0
74.27,3714.0,0.0,0.0,50.0,0.0,0.0
74.28,3714.5,0.0,0.0,50.0,0.0,0.0
74.29,3715.0,0.0,0.0,50.0,0.0,0.0
74.3,3715.5,0.0,0.0,50.0,0.0,0.0
74.31,3716.0,0.0,0.0,50.0,0.0,0.0
74.32000000000001,3716.5,0.0,0.0,50.0,0.0,0.0
74.33,3717.0,0.0,0.0,50.0,0.0,0.0
74.34,3717.5,0.0,0.0,50.0,0.0,0.0
74.35000000000001,3718.0,0.0,0.0,50.0,0.0,0.0
74.36,3718.5,0.0,0.0,50.0,0.0,0.0
74.37,3719.0,0.0,0.0,50.0,0.0,0.0
74.38,3719.5,0.0,0.0,50.0,0.0,0.0
74.39,3720.0,0.0,0.0,50.0,0.0,0.0
74.4,3720.5,0.0,0.0,50.0,0.0,0.0
74.41,3721.0,0.0,0.0,50.0,0.0,0.0
74.42,3721.5,0.0,0.0,50.0,0.0,0.0
74.43,3722.0,0.0,0.0,50.0,0.0,0.0
74.44,3722.5,0.0,0.0,50.0,0.0,0.0
74.45,3723.0,0.0,0.0,50.0,0.0,0.0
74.46000000000001,3723.5,0.0,0.0,50.0,0.0,0.0
74.47,3724.0,0.0,0.0,50.0,0.0,0.0
74.48,3724.5,0.0,0.0,50.0,0.0,0.0
74.49,3725.0,0.0,0.0,50.0,0.0,0.0
74.5,3725.5,0.0,0.0,50.0,0.0,0.0
74.51,3726.0,0.0,0.0,50.0,0.0,0.0
74.52,3726.5,0.0,0.0,50.0,0.0,0.0
74.53,3727.0,0.0,0.0,50.0,0.0,0.0
74.54,3727.5,0.0,0.0,50.0,0.0,0.0
74.55,3728.0,0.0,0.0,50.0,0.0,0.0
74.56,3728.5,0.0,0.0,50.0,0.0,0.0
74.57000000000001,3729.0,0.0,0.0,50.0,0.0,0.0
74.58,3729.5,0.0,0.0,50.0,0.0,0.0
74.59,3730.0,0.0,0.0,50.0,0.0,0.0
74.60000000000001,3730.5,0.0,0.0,50.0,0.0,0.0
74.61,3731.0,0.0,0.0,50.0,0.0,0.0
74.62,3731.5,0.0,0.0,50.0,0.0,0.0
74.63,3732.0,0.0,0.0,50.0,0.0,0.0
74.64,3732.5,0.0,0.0,50.0,0.0,0.0
74.65,3733.0,0.0,0.0,50.0,0.0,0.0
74.66,3733.5,0.0,0.0,50.0,0.0,0.0
74.67,3734.0,0.0,0.0,50.0,0.0,0.0
74.68,3734.5,0.0,0.0,50.0,0.0,0.0
74.69,3735.0,0.0,0.0,50.0,0.0,0.0
74.7,3735.5,0.0,0.0,50.0,0.0,0.0
74.71000000000001,3736.0,0.0,0.0,50.0,0.0,0.0
74.72,3736.5,0.0,0.0,50.0,0.0,0.0
74.73,3737.0,0.0,0.0,50.0,0.0,0.0
74.74,3737.5,0.0,0.0,50.0,0.0,0.0
74.75,3738.0,0.0,0.0,50.0,0.0,0.0
74.76,3738.5,0.0,0.0,50.0,0.0,0.0
74.77,3739.0,0.0,0.0,50.0,0.0,0.0
74.78,3739.5,0.0,0.0,50.0,0.0,0.0
74.79,3740.0,0.0,0.0,50.0,0.0,0.0
74.8,3740.5,0.0,0.0,50.0,0.0,0.0
74.81,3741.0,0.0,0.0,50.0,0.0,0.0
74.82000000000001,3741.5,0.0,0.0,50.0,0.0,0.0
74.83,3742.0,0.0,0.0,50.0,0.0,0.0
74.84,3742.5,0.0,0.0,50.0,0.0,0.0
74.85000000000001,3743.0,0.0,0.0,50.0,0.0,0.0
74.86,3743.5,0.0,0.0,50.0,0.0,0.0
74.87,3744.0,0.0,0.0,50.0,0.0,0.0
74.88,3744.5,0.0,0.0,50.0,0.0,0.0
74.89,3745.0,0.0,0.0,50.0,0.0,0.0
74.9,3745.5,0.0,0.0,50.0,0.0,0.0
74.91,3746.0,0.0,0.0,50.0,0.0,0.0
74.92,3746.5,0.0,0.0,50.0,0.0,0.0
74.93,3747.0,0.0,0.0,50.0,0.0,0.0
74.94,3747.5,0.0,0.0,50.0,0.0,0.0
74.95,3748.0,0.0,0.0,50.0,0.0,0.0
74.96000000000001,3748.5,0.0,0.0,50.0,0.0,0.0
74.97,3749.0,0.0,0.0,50.0,0.0,0.0
74.98,3749.5,0.0,0.0,50.0,0.0,0.0
74.99,3750.0,0.0,0.0,50.0,0.0,0.0
75.0,3750.5,0.0,0.0,50.0,0.0,0.0
75.01,3751.0,0.0,0.0,50.0,0.0,0.0
75.02,3751.5,0.0,0.0,50.0,0.0,0.0
75.03,3752.0,0.0,0.0,50.0,0.0,0.0
75.04,3752.5,0.0,0.0,50.0,0.0,0.0
75.05,3753.0,0.0,0.0,50.0,0.0,0.0
75.06,3753.5,0.0,0.0,50.0,0.0,0.0
75.07000000000001,3754.0,0.0,0.0,50.0,0.0,0.0
75.08,3754.5,0.0,0.0,50.0,0.0,0.0
75.09,3755.0,0.0,0.0,50.0,0.0,0.0
75.10000000000001,3755.5,0.0,0.0,50.0,0.0,0.0
75.11,3756.0,0.0,0.0,50.0,0.0,0.0
75.12,3756.5,0.0,0.0,50.0,0.0,0.0
75.13,3757.0,0.0,0.0,50.0,0.0,0.0
75.14,3757.5,0.0,0.0,50.0,0.0,0.0
75.15,3758.0,0.0,0.0,50.0,0.0,0.0
75.16,3758.5,0.0,0.0,50.0,0.0,0.0
75.17,3759.0,0.0,0.0,50.0,0.0,0.0
75.18,3759.5,0.0,0.0,50.0,0.0,0.0
75.19,3760.0,0.0,0.0,50.0,0.0,0.0
75.2,3760.5,0.0,0.0,50.0,0.0,0.0
75.21000000000001,3761.0,0.0,0.0,50.0,0.0,0.0
75.22,3761.5,0.0,0.0,50.0,0.0,0.0
75.23,3762.0,0.0,0.0,50.0,0.0,0.0
75.24,3762.5,0.0,0.0,50.0,0.0,0.0
75.25,3763.0,0.0,0.0,50.0,0.0,0.0
75.26,3763.5,0.0,0.0,50.0,0.0,0.0
75.27,3764.0,0.0,0.0,50.0,0.0,0.0
75.28,3764.5,0.0,0.0,50.0,0.0,0.0
75.29,3765.0,0.0,0.0,50.0,0.0,0.0
75.3,3765.5,0.0,0.0,50.0,0.0,0.0
75.31,3766.0,0.0,0.0,50.0,0.0,0.0
75.32000000000001,3766.5,0.0,0.0,50.0,0.0,0.0
75.33,3767.0,0.0,0.0,50.0,0.0,0.0
75.34,3767.5,0.0,0.0,50.0,0.0,0.0
75.35000000000001,3768.0,0.0,0.0,50.0,0.0,0.0
75.36,3768.5,0.0,0.0,50.0,0.0,0.0
75.37,3769.0,0.0,0.0,50.0,0.0,0.0
75.38,3769.5,0.0,0.0,50.0,0.0,0.0
75.39,3770.0,0.0,0.0,50.0,0.0,0.0
75.4,3770.5,0.0,0.0,50.0,0.0,0.0
75.41,3771.0,0.0,0.0,50.0,0.0,0.0
75.42,3771.5,0.0,0.0,50.0,0.0,0.0
75.43,3772.0,0.0,0.0,50.0,0.0,0.0
75.44,3772.5,0.0,0.0,50.0,0.0,0.0
75.45,3773.0,0.0,0.0,50.0,0.0,0.0
75.46000000000001,3773.5,0.0,0.0,50.0,0.0,0.0
75.47,3774.0,0.0,0.0,50.0,0.0,0.0
75.48,3774.5,0.0,0.0,50.0,0.0,0.0
75.49,3775.0,0.0,0.0,50.0,0.0,0.0
75.5,3775.5,0.0,0.0,50.0,0.0,0.0
75.51,3776.0,0.0,0.0,50.0,0.0,0.0
75.52,3776.5,0.0,0.0,50.0,0.0,0.0
75.53,3777.0,0.0,0.0,50.0,0.0,0.0
75.54,3777.5,0.0,0.0,50.0,0.0,0.0
75.55,3778.0,0.0,0.0,50.0,0.0,0.0
75.56,3778.5,0.0,0.0,50.0,0.0,0.0
75.57000000000001,3779.0,0.0,0.0,50.0,0.0,0.0
75.58,3779.5,0.0,0.0,50.0,0.0,0.0
75.59,3780.0,0.0,0.0,50.0,0.0,0.0
75.60000000000001,3780.5,0.0,0.0,50.0,0.0,0.0
75.61,3781.0,0.0,0.0,50.0,0.0,0.0
75.62,3781.5,0.0,0.0,50.0,0.0,0.0
75.63,3782.0,0.0,0.0,50.0,0.0,0.0
75.64,3782.5,0.0,0.0,50.0,0.0,0.0
75.65,3783.0,0.0,0.0,50.0,0.0,0.0
75.66,3783.5,0.0,0.0,50.0,0.0,0.0
75.67,3784.0,0.0,0.0,50.0,0.0,0.0
75.68,3784.5,0.0,0.0,50.0,0.0,0.0
75.69,3785.0,0.0,0.0,50.0,0.0,0.0
75.7,3785.5,0.0,0.0,50.0,0.0,0.0
75.71000000000001,3786.0,0.0,0.0,50.0,0.0,0.0
75.72,3786.5,0.0,0.0,50.0,0.0,0.0
75.73,3787.0,0.0,0.0,50.0,0.0,0.0
75.74,3787.5,0.0,0.0,50.0,0.0,0.0
75.75,3788.0,0.0,0.0,50.0,0.0,0.0
75.76,3788.5,0.0,0.0,50.0,0.0,0.0
75.77,3789.0,0.0,0.0,50.0,0.0,0.0
75.78,3789.5,0.0,0.0,50.0,0.0,0.0
75.79,3790.0,0.0,0.0,50.0,0.0,0.0
75.8,3790.5,0.0,0.0,50.0,0.0,0.0
75.81,3791.0,0.0,0.0,50.0,0.0,0.0
75.82000000000001,3791.5,0.0,0.0,50.0,0.0,0.0
75.83,3792.0,0.0,0.0,50.0,0.0,0.0
75.84,3792.5,0.0,0.0,50.0,0.0,0.0
75.85000000000001,3793.0,0.0,0.0,50.0,0.0,0.0
75.86,3793.5,0.0,0.0,50.0,0.0,0.0
75.87,3794.0,0.0,0.0,50.0,0.0,0.0
75.88,3794.5,0.0,0.0,50.0,0.0,0.0
75.89,3795.0,0.0,0.0,50.0,0.0,0.0
75.9,3795.5,0.0,0.0,50.0,0.0,0.0
75.91,3796.0,0.0,0.0,50.0,0.0,0.0
75.92,3796.5,0.0,0.0,50.0,0.0,0.0
75.93,3797.0,0.0,0.0,50.0,0.0,0.0
75.94,3797.5,0.0,0.0,50.0,0.0,0.0
75.95,3798.0,0.0,0.0,50.0,0.0,0.0
75.96000000000001,3798.5,0.0,0.0,50.0,0.0,0.0
75.97,3799.0,0.0,0.0,50.0,0.0,0.0
75.98,3799.5,0.0,0.0,50.0,0.0,0.0
75.99,3800.0,0.0,0.0,50.0,0.0,0.0
76.0,3800.5,0.0,0.0,50.0,0.0,0.0
76.01,3801.0,0.0,0.0,50.0,0.0,0.0
76.02,3801.5,0.0,0.0,50.0,0.0,0.0
76.03,3802.0,0.0,0.0,50.0,0.0,0.0
76.04,3802.5,0.0,0.0,50.0,0.0,0.0
76.05,3803.0,0.0,0.0,50.0,0.0,0.0
76.06,3803.5,0.0,0.0,50.0,0.0,0.0
76.07000000000001,3804.0,0.0,0.0,50.0,0.0,0.0
76.08,3804.5,0.0,0.0,50.0,0.0,0.0
76.09,3805.0,0.0,0.0,50.0,0.0,0.0
76.10000000000001,3805.5,0.0,0.0,50.0,0.0,0.0
76.11,3806.0,0.0,0.0,50.0,0.0,0.0
76.12,3806.5,0.0,0.0,50.0,0.0,0.0
